IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.209.89.30,443,443,true,FRA,Europe,Frankfurt,254,6.22
8.217.248.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,6.22
47.236.130.95,2083,2083,true,SIN,Asia Pacific,Singapore,69,6.22
8.219.100.168,8443,8443,true,SIN,Asia Pacific,Singapore,96,6.22
47.236.121.23,2096,2096,true,SIN,Asia Pacific,Singapore,81,6.21
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,103,6.21
8.219.191.110,2053,2053,true,SIN,Asia Pacific,Singapore,58,6.21
47.242.36.78,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,6.21
47.76.32.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,75,6.21
8.218.146.204,2053,2053,true,HKG,Asia Pacific,Hong Kong,114,6.21
47.242.176.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,79,6.21
47.237.10.1,2083,2083,true,SIN,Asia Pacific,Singapore,79,6.21
8.219.100.168,2087,2087,true,SIN,Asia Pacific,Singapore,86,6.21
47.236.121.23,2086,2086,false,SIN,Asia Pacific,Singapore,19,6.21
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,6.20
8.219.78.188,2053,2053,true,SIN,Asia Pacific,Singapore,65,6.20
8.222.222.64,2053,2053,true,SIN,Asia Pacific,Singapore,13,6.20
8.219.132.64,8443,8443,true,SIN,Asia Pacific,Singapore,58,6.20
8.219.194.170,80,80,false,SIN,Asia Pacific,Singapore,22,6.20
47.242.155.183,2096,2096,true,HKG,Asia Pacific,Hong Kong,125,6.19
8.222.144.50,2083,2083,true,SIN,Asia Pacific,Singapore,44,6.19
47.236.121.23,8443,8443,true,SIN,Asia Pacific,Singapore,94,6.19
47.236.87.246,2095,2095,false,SIN,Asia Pacific,Singapore,24,6.19
8.219.1.92,2082,2082,false,SIN,Asia Pacific,Singapore,41,6.19
47.236.9.152,2053,2053,true,SIN,Asia Pacific,Singapore,84,6.18
8.222.160.176,2082,2082,false,SIN,Asia Pacific,Singapore,16,6.18
8.222.214.231,2082,2082,false,SIN,Asia Pacific,Singapore,9,6.18
8.219.248.47,2083,2083,true,SIN,Asia Pacific,Singapore,45,6.18
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,124,6.18
8.222.191.138,8080,8080,false,SIN,Asia Pacific,Singapore,40,6.18
47.243.67.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,6.17
8.222.144.50,2082,2082,false,SIN,Asia Pacific,Singapore,306,6.17
47.236.167.231,2083,2083,true,SIN,Asia Pacific,Singapore,53,6.17
8.219.193.202,8880,8880,false,SIN,Asia Pacific,Singapore,22,6.17
8.219.11.158,2082,2082,false,SIN,Asia Pacific,Singapore,9,6.17
8.218.174.118,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,6.17
8.218.3.12,2096,2096,true,HKG,Asia Pacific,Hong Kong,104,6.17
47.236.17.193,2083,2083,true,SIN,Asia Pacific,Singapore,76,6.17
47.236.165.25,2096,2096,true,SIN,Asia Pacific,Singapore,41,6.16
8.222.214.231,2053,2053,true,SIN,Asia Pacific,Singapore,52,6.16
8.219.106.156,8880,8880,false,SIN,Asia Pacific,Singapore,34,6.16
47.237.81.112,2095,2095,false,SIN,Asia Pacific,Singapore,35,6.16
8.218.243.95,2087,2087,true,HKG,Asia Pacific,Hong Kong,120,6.15
8.210.21.65,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,6.15
8.219.210.64,2083,2083,true,SIN,Asia Pacific,Singapore,66,6.15
8.218.222.36,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,6.15
8.210.245.224,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,6.14
47.236.169.15,2086,2086,false,SIN,Asia Pacific,Singapore,22,6.14
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,75,6.14
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,110,6.14
47.236.165.25,8443,8443,true,SIN,Asia Pacific,Singapore,78,6.14
8.222.180.86,2082,2082,false,SIN,Asia Pacific,Singapore,10,6.14
8.217.159.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,116,6.14
8.218.22.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,6.13
47.238.6.102,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,6.13
8.222.183.242,2095,2095,false,SIN,Asia Pacific,Singapore,12,6.13
8.219.139.13,2053,2053,true,SIN,Asia Pacific,Singapore,70,6.13
47.236.174.206,2095,2095,false,SIN,Asia Pacific,Singapore,21,6.13
8.219.202.130,8443,8443,true,SIN,Asia Pacific,Singapore,68,6.12
8.219.0.162,443,443,true,SIN,Asia Pacific,Singapore,50,6.12
8.219.60.54,2083,2083,true,SIN,Asia Pacific,Singapore,12,6.12
8.219.200.145,2096,2096,true,SIN,Asia Pacific,Singapore,49,6.12
8.222.144.50,80,80,false,SIN,Asia Pacific,Singapore,20,6.12
47.242.252.237,80,80,false,HKG,Asia Pacific,Hong Kong,67,6.12
47.91.88.43,443,443,true,FRA,Europe,Frankfurt,277,6.12
8.219.113.232,8880,8880,false,SIN,Asia Pacific,Singapore,44,6.12
8.218.74.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,6.12
8.217.121.207,2096,2096,true,HKG,Asia Pacific,Hong Kong,140,6.11
8.210.107.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,68,6.11
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,91,6.11
8.219.103.65,8080,8080,false,SIN,Asia Pacific,Singapore,14,6.11
8.217.193.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,93,6.11
8.210.101.157,80,80,false,HKG,Asia Pacific,Hong Kong,38,6.11
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,77,6.11
47.236.75.113,8443,8443,true,SIN,Asia Pacific,Singapore,75,6.10
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,54,6.10
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,19,6.09
8.218.222.36,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,6.09
8.219.126.240,2095,2095,false,SIN,Asia Pacific,Singapore,23,6.09
47.243.139.85,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,6.09
47.237.86.185,2083,2083,true,SIN,Asia Pacific,Singapore,69,6.09
47.237.0.31,2087,2087,true,SIN,Asia Pacific,Singapore,90,6.08
8.222.167.147,8080,8080,false,SIN,Asia Pacific,Singapore,12,6.08
47.237.95.146,2082,2082,false,SIN,Asia Pacific,Singapore,58,6.08
8.209.82.91,443,443,true,FRA,Europe,Frankfurt,266,6.07
47.243.173.187,2095,2095,false,HKG,Asia Pacific,Hong Kong,73,6.07
8.219.200.145,2095,2095,false,SIN,Asia Pacific,Singapore,14,6.06
47.236.150.13,2087,2087,true,SIN,Asia Pacific,Singapore,38,6.06
47.242.176.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,6.06
47.237.100.206,2095,2095,false,SIN,Asia Pacific,Singapore,87,6.06
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,27,6.05
47.236.144.156,2095,2095,false,SIN,Asia Pacific,Singapore,17,6.05
8.222.165.117,80,80,false,SIN,Asia Pacific,Singapore,23,6.05
47.236.10.100,2086,2086,false,SIN,Asia Pacific,Singapore,29,6.05
8.222.179.231,2096,2096,true,SIN,Asia Pacific,Singapore,52,6.05
47.236.180.51,80,80,false,SIN,Asia Pacific,Singapore,20,6.04
8.218.143.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,45,6.04
47.236.172.71,2082,2082,false,SIN,Asia Pacific,Singapore,11,6.04
47.236.165.25,2087,2087,true,SIN,Asia Pacific,Singapore,53,6.03
8.222.214.231,2052,2052,false,SIN,Asia Pacific,Singapore,27,6.03
8.222.244.192,8443,8443,true,SIN,Asia Pacific,Singapore,65,6.03
8.210.207.214,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,6.02
47.236.146.249,2087,2087,true,SIN,Asia Pacific,Singapore,67,6.02
47.245.105.224,8443,8443,true,SIN,Asia Pacific,Singapore,54,6.02
8.217.193.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,6.02
8.210.21.65,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,6.02
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,31,6.02
8.219.139.13,2052,2052,false,SIN,Asia Pacific,Singapore,17,6.02
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,6.01
8.219.78.188,2052,2052,false,SIN,Asia Pacific,Singapore,41,6.01
47.236.169.164,8080,8080,false,SIN,Asia Pacific,Singapore,36,6.01
47.236.104.11,2083,2083,true,SIN,Asia Pacific,Singapore,58,6.01
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,79,6.01
47.236.130.95,2083,2083,true,SIN,Asia Pacific,Singapore,140,6.01
8.219.210.57,8880,8880,false,SIN,Asia Pacific,Singapore,18,6.00
47.236.174.206,2087,2087,true,SIN,Asia Pacific,Singapore,101,6.00
47.242.155.183,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,6.00
47.236.117.48,8443,8443,true,SIN,Asia Pacific,Singapore,43,6.00
8.222.144.50,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.00
8.218.155.238,2083,2083,true,HKG,Asia Pacific,Hong Kong,90,5.99
47.242.234.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,64,5.99
8.219.174.213,443,443,true,SIN,Asia Pacific,Singapore,72,5.99
8.219.191.110,2087,2087,true,SIN,Asia Pacific,Singapore,81,5.99
8.218.11.90,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,5.99
47.237.95.13,8443,8443,true,SIN,Asia Pacific,Singapore,17,5.99
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,80,5.99
47.236.237.90,2053,2053,true,SIN,Asia Pacific,Singapore,87,5.99
8.218.8.142,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,5.99
8.217.207.60,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,5.99
8.210.146.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,5.98
8.219.147.58,2096,2096,true,SIN,Asia Pacific,Singapore,89,5.98
8.218.85.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,51,5.98
8.218.143.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,5.98
8.222.146.222,2052,2052,false,SIN,Asia Pacific,Singapore,16,5.98
8.219.1.92,2053,2053,true,SIN,Asia Pacific,Singapore,41,5.98
8.217.248.220,2087,2087,true,HKG,Asia Pacific,Hong Kong,105,5.97
8.219.198.139,8880,8880,false,SIN,Asia Pacific,Singapore,30,5.97
8.219.40.37,80,80,false,SIN,Asia Pacific,Singapore,6,5.97
8.222.179.231,2095,2095,false,SIN,Asia Pacific,Singapore,20,5.97
8.217.193.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,88,5.96
47.243.173.187,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,5.96
47.237.95.13,2086,2086,false,SIN,Asia Pacific,Singapore,75,5.96
47.236.174.206,2096,2096,true,SIN,Asia Pacific,Singapore,74,5.96
47.236.102.102,2082,2082,false,SIN,Asia Pacific,Singapore,27,5.95
8.217.145.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,127,5.95
47.242.202.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,5.95
8.210.174.156,80,80,false,HKG,Asia Pacific,Hong Kong,129,5.94
47.236.10.100,2083,2083,true,SIN,Asia Pacific,Singapore,181,5.94
8.219.50.180,2086,2086,false,SIN,Asia Pacific,Singapore,6,5.94
8.219.194.170,2052,2052,false,SIN,Asia Pacific,Singapore,35,5.93
8.219.122.55,2052,2052,false,SIN,Asia Pacific,Singapore,16,5.93
8.210.65.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,5.93
47.237.10.1,2053,2053,true,SIN,Asia Pacific,Singapore,49,5.93
47.236.164.215,80,80,false,SIN,Asia Pacific,Singapore,16,5.93
47.236.169.15,2082,2082,false,SIN,Asia Pacific,Singapore,9,5.93
8.219.67.133,2082,2082,false,SIN,Asia Pacific,Singapore,4,5.92
47.237.86.185,80,80,false,SIN,Asia Pacific,Singapore,45,5.92
8.222.136.247,8880,8880,false,SIN,Asia Pacific,Singapore,9,5.92
47.242.54.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,109,5.92
8.222.215.228,2083,2083,true,SIN,Asia Pacific,Singapore,103,5.92
47.236.144.156,80,80,false,SIN,Asia Pacific,Singapore,33,5.92
8.219.198.139,8080,8080,false,SIN,Asia Pacific,Singapore,19,5.92
47.236.167.231,2095,2095,false,SIN,Asia Pacific,Singapore,8,5.92
47.245.126.151,2087,2087,true,SIN,Asia Pacific,Singapore,77,5.91
8.219.124.227,2082,2082,false,SIN,Asia Pacific,Singapore,23,5.91
47.236.17.193,2087,2087,true,SIN,Asia Pacific,Singapore,68,5.91
8.219.1.92,8080,8080,false,SIN,Asia Pacific,Singapore,60,5.90
8.222.136.247,80,80,false,SIN,Asia Pacific,Singapore,27,5.90
8.219.107.135,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.90
8.210.119.11,443,443,true,HKG,Asia Pacific,Hong Kong,94,5.90
8.218.146.204,443,443,true,HKG,Asia Pacific,Hong Kong,69,5.90
8.222.137.192,2083,2083,true,SIN,Asia Pacific,Singapore,48,5.89
8.222.150.197,2053,2053,true,SIN,Asia Pacific,Singapore,99,5.88
8.219.40.37,2052,2052,false,SIN,Asia Pacific,Singapore,91,5.88
8.219.198.139,2095,2095,false,SIN,Asia Pacific,Singapore,20,5.88
8.219.83.201,2087,2087,true,SIN,Asia Pacific,Singapore,91,5.88
8.210.119.11,80,80,false,HKG,Asia Pacific,Hong Kong,51,5.88
8.219.122.55,8080,8080,false,SIN,Asia Pacific,Singapore,88,5.88
8.217.159.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,5.88
8.222.167.147,2086,2086,false,SIN,Asia Pacific,Singapore,20,5.87
47.237.100.206,8443,8443,true,SIN,Asia Pacific,Singapore,45,5.86
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,5.85
8.210.65.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,5.85
47.236.158.158,2086,2086,false,SIN,Asia Pacific,Singapore,27,5.85
8.217.121.207,2087,2087,true,HKG,Asia Pacific,Hong Kong,92,5.85
8.219.153.237,2082,2082,false,NRT,Asia Pacific,Tokyo,93,5.85
8.219.240.160,443,443,true,SIN,Asia Pacific,Singapore,49,5.85
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,41,5.85
8.219.142.191,2053,2053,true,SIN,Asia Pacific,Singapore,112,5.84
8.218.243.95,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,5.84
47.236.145.85,8443,8443,true,SIN,Asia Pacific,Singapore,50,5.84
8.222.160.176,8080,8080,false,SIN,Asia Pacific,Singapore,20,5.84
8.219.83.201,2082,2082,false,SIN,Asia Pacific,Singapore,17,5.84
8.222.180.86,2087,2087,true,SIN,Asia Pacific,Singapore,41,5.84
47.236.158.158,2083,2083,true,SIN,Asia Pacific,Singapore,119,5.83
47.237.86.185,2082,2082,false,SIN,Asia Pacific,Singapore,10,5.83
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,5.83
8.222.180.86,8080,8080,false,SIN,Asia Pacific,Singapore,14,5.82
8.209.78.53,443,443,true,FRA,Europe,Frankfurt,250,5.82
8.210.174.156,80,80,false,HKG,Asia Pacific,Hong Kong,37,5.82
47.236.5.223,8443,8443,true,SIN,Asia Pacific,Singapore,126,5.82
8.210.245.224,2053,2053,true,HKG,Asia Pacific,Hong Kong,84,5.82
47.236.166.131,8080,8080,false,SIN,Asia Pacific,Singapore,6,5.82
47.236.118.216,2096,2096,true,SIN,Asia Pacific,Singapore,114,5.82
47.236.125.62,2082,2082,false,NRT,Asia Pacific,Tokyo,78,5.82
8.217.250.222,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,5.82
8.217.251.62,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,5.81
8.219.5.10,8080,8080,false,SIN,Asia Pacific,Singapore,12,5.81
47.236.10.182,2053,2053,true,SIN,Asia Pacific,Singapore,78,5.81
8.222.222.64,8443,8443,true,SIN,Asia Pacific,Singapore,35,5.80
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,54,5.80
47.242.36.78,2095,2095,false,HKG,Asia Pacific,Hong Kong,66,5.80
8.219.78.1,2053,2053,true,SIN,Asia Pacific,Singapore,32,5.80
47.236.130.95,2096,2096,true,SIN,Asia Pacific,Singapore,101,5.80
8.219.248.47,2052,2052,false,SIN,Asia Pacific,Singapore,14,5.80
47.236.9.152,8880,8880,false,SIN,Asia Pacific,Singapore,13,5.80
47.236.174.206,80,80,false,SIN,Asia Pacific,Singapore,19,5.80
47.76.33.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,5.79
8.210.192.93,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,5.79
47.237.95.13,2053,2053,true,SIN,Asia Pacific,Singapore,121,5.79
47.236.121.23,2096,2096,true,SIN,Asia Pacific,Singapore,120,5.78
8.210.66.190,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,5.78
8.222.215.228,2052,2052,false,SIN,Asia Pacific,Singapore,4,5.78
8.219.237.250,2086,2086,false,SIN,Asia Pacific,Singapore,22,5.77
8.218.48.92,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,5.77
47.243.74.220,80,80,false,HKG,Asia Pacific,Hong Kong,43,5.77
8.219.153.237,2082,2082,false,NRT,Asia Pacific,Tokyo,115,5.77
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,5.76
8.219.110.81,2053,2053,true,SIN,Asia Pacific,Singapore,81,5.76
47.237.8.82,2087,2087,true,SIN,Asia Pacific,Singapore,93,5.76
47.236.102.102,2083,2083,true,SIN,Asia Pacific,Singapore,67,5.76
47.236.180.51,2095,2095,false,SIN,Asia Pacific,Singapore,12,5.76
47.245.126.151,2096,2096,true,SIN,Asia Pacific,Singapore,37,5.75
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,5.75
8.218.74.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,5.75
8.219.11.158,2096,2096,true,SIN,Asia Pacific,Singapore,41,5.74
8.219.229.190,8880,8880,false,SIN,Asia Pacific,Singapore,8,5.74
47.76.33.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,5.74
8.219.42.72,8880,8880,false,SIN,Asia Pacific,Singapore,11,5.74
47.236.104.11,2053,2053,true,SIN,Asia Pacific,Singapore,102,5.73
47.236.174.206,8080,8080,false,SIN,Asia Pacific,Singapore,9,5.73
8.222.214.231,8880,8880,false,SIN,Asia Pacific,Singapore,18,5.73
47.245.102.52,2083,2083,true,SIN,Asia Pacific,Singapore,47,5.73
8.218.204.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,5.73
47.236.180.51,2082,2082,false,SIN,Asia Pacific,Singapore,14,5.72
8.219.11.158,2082,2082,false,SIN,Asia Pacific,Singapore,16,5.72
8.222.144.50,8880,8880,false,SIN,Asia Pacific,Singapore,9,5.72
47.236.174.206,8080,8080,false,SIN,Asia Pacific,Singapore,18,5.71
47.243.90.180,2053,2053,true,HKG,Asia Pacific,Hong Kong,57,5.71
8.222.146.222,2095,2095,false,SIN,Asia Pacific,Singapore,55,5.71
47.242.36.78,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,5.71
47.236.253.41,8080,8080,false,SIN,Asia Pacific,Singapore,18,5.71
8.209.105.192,443,443,true,FRA,Europe,Frankfurt,272,5.70
8.219.114.201,2082,2082,false,SIN,Asia Pacific,Singapore,12,5.70
8.217.149.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,110,5.70
8.210.174.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,119,5.70
8.219.1.92,80,80,false,SIN,Asia Pacific,Singapore,4,5.70
8.219.97.50,2096,2096,true,SIN,Asia Pacific,Singapore,44,5.70
47.242.176.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,5.69
8.222.187.4,2053,2053,true,SIN,Asia Pacific,Singapore,59,5.69
47.236.5.223,2053,2053,true,SIN,Asia Pacific,Singapore,102,5.69
8.210.101.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,5.69
8.219.235.164,2053,2053,true,SIN,Asia Pacific,Singapore,91,5.69
8.219.229.190,2087,2087,true,SIN,Asia Pacific,Singapore,53,5.68
8.219.202.130,2095,2095,false,SIN,Asia Pacific,Singapore,31,5.68
8.219.237.250,8443,8443,true,SIN,Asia Pacific,Singapore,59,5.68
8.219.191.40,2095,2095,false,SIN,Asia Pacific,Singapore,26,5.68
8.218.136.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,91,5.68
47.76.37.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,5.68
8.219.6.150,8080,8080,false,SIN,Asia Pacific,Singapore,40,5.68
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,19,5.67
47.245.118.70,2053,2053,true,SIN,Asia Pacific,Singapore,39,5.67
47.236.144.196,2087,2087,true,SIN,Asia Pacific,Singapore,80,5.67
8.222.134.170,8443,8443,true,SIN,Asia Pacific,Singapore,58,5.67
8.218.22.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,84,5.66
8.219.201.245,2086,2086,false,SIN,Asia Pacific,Singapore,13,5.66
47.243.67.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,5.66
47.91.74.54,443,443,true,FRA,Europe,Frankfurt,259,5.66
8.219.220.88,2053,2053,true,SIN,Asia Pacific,Singapore,52,5.66
47.245.102.52,8080,8080,false,SIN,Asia Pacific,Singapore,16,5.66
47.245.105.224,2096,2096,true,SIN,Asia Pacific,Singapore,55,5.65
47.237.95.13,2083,2083,true,SIN,Asia Pacific,Singapore,88,5.65
47.243.90.180,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,5.65
47.245.114.163,2087,2087,true,SIN,Asia Pacific,Singapore,88,5.65
8.222.146.222,8080,8080,false,SIN,Asia Pacific,Singapore,20,5.65
47.236.253.41,2087,2087,true,SIN,Asia Pacific,Singapore,40,5.64
8.219.229.190,2053,2053,true,SIN,Asia Pacific,Singapore,115,5.64
8.218.18.132,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,5.64
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,41,5.64
8.210.55.134,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,5.64
47.245.84.124,2086,2086,false,SIN,Asia Pacific,Singapore,48,5.64
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,81,5.64
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,5.64
47.237.81.112,2096,2096,true,SIN,Asia Pacific,Singapore,60,5.63
8.219.106.156,80,80,false,SIN,Asia Pacific,Singapore,6,5.63
8.219.240.160,80,80,false,SIN,Asia Pacific,Singapore,11,5.63
47.236.144.208,2082,2082,false,SIN,Asia Pacific,Singapore,43,5.63
8.219.147.58,2095,2095,false,SIN,Asia Pacific,Singapore,11,5.62
8.219.201.245,2052,2052,false,SIN,Asia Pacific,Singapore,17,5.62
8.210.65.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,5.62
8.222.160.176,2096,2096,true,SIN,Asia Pacific,Singapore,56,5.62
8.219.222.98,8080,8080,false,SIN,Asia Pacific,Singapore,13,5.61
47.243.86.79,8443,8443,true,HKG,Asia Pacific,Hong Kong,106,5.61
8.219.100.168,2095,2095,false,SIN,Asia Pacific,Singapore,24,5.61
47.254.153.79,443,443,true,FRA,Europe,Frankfurt,258,5.60
47.243.139.85,80,80,false,HKG,Asia Pacific,Hong Kong,43,5.60
8.219.42.72,2086,2086,false,SIN,Asia Pacific,Singapore,8,5.60
47.236.254.120,2096,2096,true,SIN,Asia Pacific,Singapore,159,5.60
47.236.144.156,2087,2087,true,SIN,Asia Pacific,Singapore,46,5.60
8.219.201.8,2087,2087,true,SIN,Asia Pacific,Singapore,62,5.59
8.217.149.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,101,5.59
47.236.144.208,2095,2095,false,SIN,Asia Pacific,Singapore,7,5.59
47.236.205.188,2095,2095,false,SIN,Asia Pacific,Singapore,20,5.59
8.219.191.40,8443,8443,true,SIN,Asia Pacific,Singapore,109,5.59
8.219.222.98,2095,2095,false,SIN,Asia Pacific,Singapore,25,5.58
47.243.27.217,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,5.58
8.218.18.235,2095,2095,false,HKG,Asia Pacific,Hong Kong,114,5.58
8.210.119.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,5.58
47.237.94.140,8080,8080,false,SIN,Asia Pacific,Singapore,41,5.58
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,5.58
8.219.107.135,2082,2082,false,SIN,Asia Pacific,Singapore,32,5.58
47.245.105.224,80,80,false,SIN,Asia Pacific,Singapore,15,5.58
8.219.106.156,2082,2082,false,SIN,Asia Pacific,Singapore,16,5.58
8.219.4.122,2082,2082,false,SIN,Asia Pacific,Singapore,2,5.57
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,21,5.57
8.219.50.180,2052,2052,false,SIN,Asia Pacific,Singapore,4,5.57
47.236.164.215,2095,2095,false,SIN,Asia Pacific,Singapore,12,5.56
8.210.207.214,8880,8880,false,HKG,Asia Pacific,Hong Kong,59,5.56
47.236.171.205,2095,2095,false,SIN,Asia Pacific,Singapore,16,5.56
47.236.144.156,2053,2053,true,SIN,Asia Pacific,Singapore,48,5.56
8.222.144.50,8880,8880,false,SIN,Asia Pacific,Singapore,35,5.56
8.222.144.50,80,80,false,SIN,Asia Pacific,Singapore,12,5.56
8.219.40.37,8880,8880,false,SIN,Asia Pacific,Singapore,8,5.56
47.236.145.85,8880,8880,false,SIN,Asia Pacific,Singapore,10,5.56
8.219.97.50,2052,2052,false,SIN,Asia Pacific,Singapore,28,5.56
8.210.203.7,2095,2095,false,HKG,Asia Pacific,Hong Kong,107,5.56
8.219.202.130,2083,2083,true,SIN,Asia Pacific,Singapore,78,5.56
8.222.174.108,2052,2052,false,SIN,Asia Pacific,Singapore,12,5.55
47.237.81.112,2082,2082,false,SIN,Asia Pacific,Singapore,68,5.55
8.217.221.165,80,80,false,HKG,Asia Pacific,Hong Kong,35,5.55
8.219.170.232,2086,2086,false,SIN,Asia Pacific,Singapore,24,5.55
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,5.54
8.222.164.209,2082,2082,false,SIN,Asia Pacific,Singapore,15,5.54
47.236.10.182,2083,2083,true,SIN,Asia Pacific,Singapore,66,5.54
8.222.179.231,2083,2083,true,SIN,Asia Pacific,Singapore,38,5.54
8.210.21.65,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,5.54
47.237.86.185,8080,8080,false,SIN,Asia Pacific,Singapore,55,5.54
8.210.39.96,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,5.54
8.219.161.129,2086,2086,false,SIN,Asia Pacific,Singapore,6,5.53
8.219.237.250,2052,2052,false,SIN,Asia Pacific,Singapore,53,5.53
8.219.210.57,2052,2052,false,SIN,Asia Pacific,Singapore,23,5.53
47.236.144.196,8880,8880,false,SIN,Asia Pacific,Singapore,25,5.53
47.242.155.183,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,5.53
